gen,gen_time,fitness_min,fitness_max,fitness_avg,champ_id,champ_mean,champ_std,champ_teams,champ_learners,champ_instructions,champ_act_instructions,champ_real_acts,pop_roots,pop_teams,pop_learners
42, 101.40563321113586, -129.7044002221644, 102.13634005857277, 17.283459154770625, 78f7b533-f085-422e-b3a1-08d9d481e7e7, 102.13634005857277, 9.916093364480885, 1, 1, 32,20, 1, 360, 360, 360
43, 111.47969031333923, -159.63457851831149, 102.25498790725904, 34.267998945294984, c4a6d585-8680-4476-b243-02444b622fe5, 102.25498790725904, 7.447637293236961, 1, 1, 32,21, 1, 360, 360, 360
44, 113.29456067085266, -193.77919422908275, 102.25498790725904, 52.708945952096016, c4a6d585-8680-4476-b243-02444b622fe5, 102.25498790725904, 7.447637293236961, 1, 1, 32,21, 1, 360, 360, 360
45, 98.23716115951538, -199.7176955220364, 102.25498790725904, 62.72715282742651, c4a6d585-8680-4476-b243-02444b622fe5, 102.25498790725904, 7.447637293236961, 1, 1, 32,21, 1, 360, 360, 360
46, 66.27964067459106, -173.40109861652797, 102.25498790725904, 20.191270311389896, c4a6d585-8680-4476-b243-02444b622fe5, 102.25498790725904, 7.447637293236961, 1, 1, 32,21, 1, 360, 360, 360
47, 98.57539749145508, -198.10600735935336, 102.25498790725904, 60.74258465600052, c4a6d585-8680-4476-b243-02444b622fe5, 102.25498790725904, 7.447637293236961, 1, 1, 32,21, 1, 360, 360, 360
48, 96.61918950080872, -198.6021282619741, 102.25498790725904, 59.09468774281806, c4a6d585-8680-4476-b243-02444b622fe5, 102.25498790725904, 7.447637293236961, 1, 1, 32,21, 1, 360, 360, 360
49, 101.35739231109619, -197.73462928030207, 102.25498790725904, 66.20166399853365, c4a6d585-8680-4476-b243-02444b622fe5, 102.25498790725904, 7.447637293236961, 1, 1, 32,21, 1, 360, 360, 360
50, 94.77495741844177, -203.2424704709953, 110.3928720316535, 59.69077073487934, 4561b5a1-d6ea-4e4b-ad48-9c7166cbd4ea, 110.3928720316535, 7.336758724567453, 1, 1, 30,19, 1, 360, 360, 360
51, 61.64592218399048, -170.20257652366652, 110.3928720316535, 20.414660758092698, 4561b5a1-d6ea-4e4b-ad48-9c7166cbd4ea, 110.3928720316535, 7.336758724567453, 1, 1, 30,19, 1, 360, 360, 360
52, 103.16856241226196, -203.78215299247708, 110.3928720316535, 68.27330763048884, 4561b5a1-d6ea-4e4b-ad48-9c7166cbd4ea, 110.3928720316535, 7.336758724567453, 1, 1, 30,19, 1, 360, 360, 360
53, 99.97234845161438, -179.40691620044578, 110.3928720316535, 62.40843739264397, 4561b5a1-d6ea-4e4b-ad48-9c7166cbd4ea, 110.3928720316535, 7.336758724567453, 1, 1, 30,19, 1, 360, 360, 360
54, 105.93179130554199, -175.00181002817916, 110.3928720316535, 64.73654755360387, 4561b5a1-d6ea-4e4b-ad48-9c7166cbd4ea, 110.3928720316535, 7.336758724567453, 1, 1, 30,19, 1, 360, 360, 360
55, 99.91486263275146, -216.78381272360429, 110.3928720316535, 64.35525249568924, 4561b5a1-d6ea-4e4b-ad48-9c7166cbd4ea, 110.3928720316535, 7.336758724567453, 1, 1, 30,19, 1, 360, 360, 360
56, 64.6723473072052, -192.00608727497305, 110.3928720316535, 21.1476876526552, 4561b5a1-d6ea-4e4b-ad48-9c7166cbd4ea, 110.3928720316535, 7.336758724567453, 1, 1, 30,19, 1, 360, 360, 360
57, 103.00229978561401, -188.4207190272783, 110.3928720316535, 70.69624788238428, 4561b5a1-d6ea-4e4b-ad48-9c7166cbd4ea, 110.3928720316535, 7.336758724567453, 1, 1, 30,19, 1, 360, 360, 360
58, 100.67205357551575, -208.77532058813898, 110.3928720316535, 62.63042279831299, 4561b5a1-d6ea-4e4b-ad48-9c7166cbd4ea, 110.3928720316535, 7.336758724567453, 1, 1, 30,19, 1, 360, 360, 360
59, 96.69806790351868, -178.41514732508142, 110.3928720316535, 67.10037849556305, 4561b5a1-d6ea-4e4b-ad48-9c7166cbd4ea, 110.3928720316535, 7.336758724567453, 1, 1, 30,19, 1, 360, 360, 360
60, 105.47509217262268, -179.50729229806723, 110.3928720316535, 69.81963388351451, 4561b5a1-d6ea-4e4b-ad48-9c7166cbd4ea, 110.3928720316535, 7.336758724567453, 1, 1, 30,19, 1, 360, 360, 360
61, 57.50272846221924, -195.80408537912854, 110.3928720316535, 20.778653659364032, 4561b5a1-d6ea-4e4b-ad48-9c7166cbd4ea, 110.3928720316535, 7.336758724567453, 1, 1, 30,19, 1, 360, 360, 360
62, 103.29653835296631, -168.42032408691364, 110.3928720316535, 71.44419950803272, 4561b5a1-d6ea-4e4b-ad48-9c7166cbd4ea, 110.3928720316535, 7.336758724567453, 1, 1, 30,19, 1, 360, 360, 360
63, 104.17712998390198, -202.81975600580137, 110.3928720316535, 68.5225831997568, 4561b5a1-d6ea-4e4b-ad48-9c7166cbd4ea, 110.3928720316535, 7.336758724567453, 1, 1, 30,19, 1, 360, 360, 360
64, 104.36067628860474, -196.41704672494797, 110.3928720316535, 65.08646180452156, 4561b5a1-d6ea-4e4b-ad48-9c7166cbd4ea, 110.3928720316535, 7.336758724567453, 1, 1, 30,19, 1, 360, 360, 360
65, 100.17387676239014, -205.69959296460985, 110.3928720316535, 61.97699421156942, 4561b5a1-d6ea-4e4b-ad48-9c7166cbd4ea, 110.3928720316535, 7.336758724567453, 1, 1, 30,19, 1, 360, 360, 360
66, 75.49326181411743, -197.7747815001639, 110.3928720316535, 24.35369408711211, 4561b5a1-d6ea-4e4b-ad48-9c7166cbd4ea, 110.3928720316535, 7.336758724567453, 1, 1, 30,19, 1, 360, 360, 360
67, 102.15981125831604, -190.88931759196444, 110.3928720316535, 67.75194473329898, 4561b5a1-d6ea-4e4b-ad48-9c7166cbd4ea, 110.3928720316535, 7.336758724567453, 1, 1, 30,19, 1, 360, 360, 360
68, 96.32828450202942, -170.09723470653734, 116.89663183116446, 67.5472158693648, b01737fd-a723-43be-9191-82a19d1f1e7e, 116.89663183116446, 6.90248044971616, 1, 1, 31,22, 1, 360, 360, 360
69, 103.61726355552673, -190.2011282462968, 116.89663183116446, 67.4158184193552, b01737fd-a723-43be-9191-82a19d1f1e7e, 116.89663183116446, 6.90248044971616, 1, 1, 31,22, 1, 360, 360, 360
70, 102.8307135105133, -208.08275283387374, 116.89663183116446, 69.4107979364288, b01737fd-a723-43be-9191-82a19d1f1e7e, 116.89663183116446, 6.90248044971616, 1, 1, 31,22, 1, 360, 360, 360
71, 61.17981815338135, -205.7291139431821, 116.89663183116446, 24.764618589719905, b01737fd-a723-43be-9191-82a19d1f1e7e, 116.89663183116446, 6.90248044971616, 1, 1, 31,22, 1, 360, 360, 360
72, 103.38689517974854, -189.58623135558986, 116.89663183116446, 71.41179156034585, b01737fd-a723-43be-9191-82a19d1f1e7e, 116.89663183116446, 6.90248044971616, 1, 1, 31,22, 1, 360, 360, 360
73, 124.03797793388367, -125.73533592946107, 116.89663183116446, 70.65163156382188, b01737fd-a723-43be-9191-82a19d1f1e7e, 116.89663183116446, 6.90248044971616, 1, 1, 31,22, 1, 360, 360, 360
74, 104.24850654602051, -120.945190773154, 116.89663183116446, 77.0703994510959, b01737fd-a723-43be-9191-82a19d1f1e7e, 116.89663183116446, 6.90248044971616, 1, 1, 31,22, 1, 360, 360, 360
75, 94.14438605308533, -122.56067425381484, 123.01858024346333, 66.96442692227907, 4eaf6d35-8b04-4b3d-9c73-20e6d2b65b90, 123.01858024346333, 11.150112571369265, 1, 1, 33,22, 1, 360, 360, 360
76, 68.49335789680481, -147.3264377557645, 123.01858024346333, 26.0036917877063, 4eaf6d35-8b04-4b3d-9c73-20e6d2b65b90, 123.01858024346333, 11.150112571369265, 1, 1, 33,22, 1, 360, 360, 360
77, 103.86594605445862, -120.06866187256128, 123.01858024346333, 74.0223074440673, 4eaf6d35-8b04-4b3d-9c73-20e6d2b65b90, 123.01858024346333, 11.150112571369265, 1, 1, 33,22, 1, 360, 360, 360
78, 95.51133370399475, -125.72558953782433, 123.01858024346333, 73.53306368262747, 4eaf6d35-8b04-4b3d-9c73-20e6d2b65b90, 123.01858024346333, 11.150112571369265, 1, 1, 33,22, 1, 360, 360, 360
79, 91.73522281646729, -137.94503507999482, 123.01858024346333, 66.91225863450798, 4eaf6d35-8b04-4b3d-9c73-20e6d2b65b90, 123.01858024346333, 11.150112571369265, 1, 1, 33,22, 1, 360, 360, 360
80, 102.12812304496765, -195.72817775696063, 123.01858024346333, 75.86656432479819, 4eaf6d35-8b04-4b3d-9c73-20e6d2b65b90, 123.01858024346333, 11.150112571369265, 1, 1, 33,22, 1, 360, 360, 360
81, 62.40335011482239, -175.20824400352097, 123.01858024346333, 27.327892483591633, 4eaf6d35-8b04-4b3d-9c73-20e6d2b65b90, 123.01858024346333, 11.150112571369265, 1, 1, 33,22, 1, 360, 360, 360
82, 105.204514503479, -122.34930743888663, 123.40411801690603, 76.92330392590841, b02799bb-7f9f-4fc9-b6f1-9978f19aa673, 123.40411801690603, 7.252340216507825, 1, 1, 33,22, 1, 360, 360, 360
83, 99.55214619636536, -120.50044256035304, 123.40411801690603, 70.45384397922581, b02799bb-7f9f-4fc9-b6f1-9978f19aa673, 123.40411801690603, 7.252340216507825, 1, 1, 33,22, 1, 360, 360, 360
84, 98.58244323730469, -128.06192520049484, 124.15903838186125, 74.25198179022043, 271d685a-a60b-4ad8-82ce-8b5cfaeac869, 124.15903838186125, 8.839926136107328, 1, 1, 34,22, 1, 360, 360, 360
85, 104.68185305595398, -123.8658086491217, 125.48498311644107, 76.95296047662356, 63ba3337-7342-46b9-b7e7-703c36b854d4, 125.48498311644107, 9.86401851587593, 1, 1, 33,21, 1, 360, 360, 360
86, 67.77719759941101, -202.162709829368, 129.18387104875615, 30.65610731667059, 62f81768-0a54-43f1-8414-580cb937aa87, 129.18387104875615, 5.148776342028076, 1, 1, 32,22, 1, 360, 360, 360
87, 102.36546802520752, -159.91350739343653, 129.18387104875615, 80.66151598418804, 62f81768-0a54-43f1-8414-580cb937aa87, 129.18387104875615, 5.148776342028076, 1, 1, 32,22, 1, 360, 360, 360
88, 101.85529661178589, -181.38369707754845, 129.18387104875615, 83.62751182275454, 62f81768-0a54-43f1-8414-580cb937aa87, 129.18387104875615, 5.148776342028076, 1, 1, 32,22, 1, 360, 360, 360
89, 98.8402452468872, -177.78426489656744, 129.18387104875615, 78.8471624488407, 62f81768-0a54-43f1-8414-580cb937aa87, 129.18387104875615, 5.148776342028076, 1, 1, 32,22, 1, 360, 360, 360
90, 102.37857842445374, -203.44994774155683, 134.18244959121685, 82.95164407075688, b44ea959-af62-480c-b741-f44f0c84e7c4, 134.18244959121685, 5.639759077823216, 1, 1, 33,20, 1, 360, 360, 360
91, 63.038034439086914, -207.1445813868957, 134.18244959121685, 22.584753656909832, b44ea959-af62-480c-b741-f44f0c84e7c4, 134.18244959121685, 5.639759077823216, 1, 1, 33,20, 1, 360, 360, 360
92, 114.42084193229675, -131.98314417374164, 134.18244959121685, 90.42577160958567, b44ea959-af62-480c-b741-f44f0c84e7c4, 134.18244959121685, 5.639759077823216, 1, 1, 33,20, 1, 360, 360, 360
93, 103.8092131614685, -123.07865407406612, 134.18244959121685, 81.09443301424345, b44ea959-af62-480c-b741-f44f0c84e7c4, 134.18244959121685, 5.639759077823216, 1, 1, 33,20, 1, 360, 360, 360
94, 102.70153546333313, -203.5633915237156, 134.18244959121685, 91.34532698841821, b44ea959-af62-480c-b741-f44f0c84e7c4, 134.18244959121685, 5.639759077823216, 1, 1, 33,20, 1, 360, 360, 360
95, 102.77756810188293, -121.75202666835631, 134.18244959121685, 84.43128534163469, b44ea959-af62-480c-b741-f44f0c84e7c4, 134.18244959121685, 5.639759077823216, 1, 1, 33,20, 1, 360, 360, 360
96, 64.74420118331909, -141.65511736179124, 134.18244959121685, 34.29061742264306, b44ea959-af62-480c-b741-f44f0c84e7c4, 134.18244959121685, 5.639759077823216, 1, 1, 33,20, 1, 360, 360, 360
97, 95.65648007392883, -121.85045569021175, 134.18244959121685, 83.29966839373222, b44ea959-af62-480c-b741-f44f0c84e7c4, 134.18244959121685, 5.639759077823216, 1, 1, 33,20, 1, 360, 360, 360
98, 97.24251317977905, -206.92854461906617, 134.18244959121685, 87.88592956405049, b44ea959-af62-480c-b741-f44f0c84e7c4, 134.18244959121685, 5.639759077823216, 1, 1, 33,20, 1, 360, 360, 360
99, 105.76538705825806, -122.09757334223332, 134.18244959121685, 91.69085974997697, b44ea959-af62-480c-b741-f44f0c84e7c4, 134.18244959121685, 5.639759077823216, 1, 1, 33,20, 1, 360, 360, 360
100, 99.90352821350098, -128.0011003254283, 141.75609962603053, 85.16511044779092, 06efd54b-ff10-4acb-a2d1-b3fee9c1f055, 141.75609962603053, 9.049925479348257, 1, 1, 37,22, 1, 360, 360, 360
101, 71.10525941848755, -188.2366942822891, 141.75609962603053, 38.197607553399834, 06efd54b-ff10-4acb-a2d1-b3fee9c1f055, 141.75609962603053, 9.049925479348257, 1, 1, 37,22, 1, 360, 360, 360
102, 81.47711253166199, -138.79942630072554, 141.75609962603053, 86.37407526493762, 06efd54b-ff10-4acb-a2d1-b3fee9c1f055, 141.75609962603053, 9.049925479348257, 1, 1, 37,22, 1, 360, 360, 360
103, 102.62101697921753, -189.14167394007018, 143.28462003276394, 92.60267789678471, 0ef6e9cf-3470-49d1-9543-856347b00cbf, 143.28462003276394, 2.888324822146769, 1, 1, 34,25, 1, 360, 360, 360
104, 98.7998857498169, -120.17755299105843, 143.28462003276394, 94.77683861009073, 0ef6e9cf-3470-49d1-9543-856347b00cbf, 143.28462003276394, 2.888324822146769, 1, 1, 34,25, 1, 360, 360, 360
105, 104.06884121894836, -154.8270765159818, 143.28462003276394, 99.7987169864133, 0ef6e9cf-3470-49d1-9543-856347b00cbf, 143.28462003276394, 2.888324822146769, 1, 1, 34,25, 1, 360, 360, 360
106, 63.74416756629944, -203.39806889604043, 143.28462003276394, 34.98198505404542, 0ef6e9cf-3470-49d1-9543-856347b00cbf, 143.28462003276394, 2.888324822146769, 1, 1, 34,25, 1, 360, 360, 360
107, 96.50038814544678, -209.768362599279, 143.28462003276394, 89.74863879980636, 0ef6e9cf-3470-49d1-9543-856347b00cbf, 143.28462003276394, 2.888324822146769, 1, 1, 34,25, 1, 360, 360, 360
108, 101.7464234828949, -156.27919760926738, 143.28462003276394, 100.10092025396774, 0ef6e9cf-3470-49d1-9543-856347b00cbf, 143.28462003276394, 2.888324822146769, 1, 1, 34,25, 1, 360, 360, 360
109, 99.23048686981201, -197.83137268416044, 143.28462003276394, 91.79657397574267, 0ef6e9cf-3470-49d1-9543-856347b00cbf, 143.28462003276394, 2.888324822146769, 1, 1, 34,25, 1, 360, 360, 360
110, 102.66555118560791, -193.85222086683743, 143.28462003276394, 95.31551023422708, 0ef6e9cf-3470-49d1-9543-856347b00cbf, 143.28462003276394, 2.888324822146769, 1, 1, 34,25, 1, 360, 360, 360
111, 60.84781050682068, -207.52002904474995, 143.28462003276394, 38.38333757750309, 0ef6e9cf-3470-49d1-9543-856347b00cbf, 143.28462003276394, 2.888324822146769, 1, 1, 34,25, 1, 360, 360, 360
112, 155.57484102249146, -136.07505865064354, 143.28462003276394, 94.20068107929586, 0ef6e9cf-3470-49d1-9543-856347b00cbf, 143.28462003276394, 2.888324822146769, 1, 1, 34,25, 1, 360, 360, 360
113, 93.15176153182983, -144.42217534928093, 143.28462003276394, 94.0321404482857, 0ef6e9cf-3470-49d1-9543-856347b00cbf, 143.28462003276394, 2.888324822146769, 1, 1, 34,25, 1, 360, 360, 360
114, 97.65278959274292, -140.65226048003015, 145.47930516988714, 97.00706864181959, 897fd498-3521-4267-9f8c-c77bef4eaaea, 145.47930516988714, 13.1838785291656, 1, 1, 33,21, 1, 360, 360, 360
115, 96.10863065719604, -129.43489572823165, 145.47930516988714, 93.95188678333774, 897fd498-3521-4267-9f8c-c77bef4eaaea, 145.47930516988714, 13.1838785291656, 1, 1, 33,21, 1, 360, 360, 360
116, 69.97696161270142, -216.50247921554737, 145.47930516988714, 45.74354365788904, 897fd498-3521-4267-9f8c-c77bef4eaaea, 145.47930516988714, 13.1838785291656, 1, 1, 33,21, 1, 360, 360, 360
117, 91.99700450897217, -141.4563280197234, 146.02057087154202, 87.03387826122031, a0904ded-85d9-47e7-8577-c6555b546e0f, 146.02057087154202, 10.734142486687714, 1, 1, 33,21, 1, 360, 360, 360
118, 93.81273341178894, -118.34915953868779, 146.02057087154202, 98.37556206435859, a0904ded-85d9-47e7-8577-c6555b546e0f, 146.02057087154202, 10.734142486687714, 1, 1, 33,21, 1, 360, 360, 360
119, 101.77942514419556, -132.65865652503993, 146.02057087154202, 98.79286881880512, a0904ded-85d9-47e7-8577-c6555b546e0f, 146.02057087154202, 10.734142486687714, 1, 1, 33,21, 1, 360, 360, 360
120, 99.3455810546875, -122.71278116995288, 149.5055112605781, 92.93389762331343, 6efed91c-4134-4ae1-8dce-3164f4bc021e, 149.5055112605781, 9.939222585646698, 1, 1, 32,22, 1, 360, 360, 360
121, 101.17159509658813, -187.9623568608825, 149.5055112605781, 36.0847485344375, 6efed91c-4134-4ae1-8dce-3164f4bc021e, 149.5055112605781, 9.939222585646698, 1, 1, 32,22, 1, 360, 360, 360
122, 95.19827914237976, -157.3909420243175, 149.5055112605781, 88.7352922260645, 6efed91c-4134-4ae1-8dce-3164f4bc021e, 149.5055112605781, 9.939222585646698, 1, 1, 32,22, 1, 360, 360, 360
123, 88.19458794593811, -123.86966430467108, 149.5055112605781, 90.46728751023448, 6efed91c-4134-4ae1-8dce-3164f4bc021e, 149.5055112605781, 9.939222585646698, 1, 1, 32,22, 1, 360, 360, 360
124, 101.22429251670837, -160.31977681104556, 149.5055112605781, 100.15202434188284, 6efed91c-4134-4ae1-8dce-3164f4bc021e, 149.5055112605781, 9.939222585646698, 1, 1, 32,22, 1, 360, 360, 360
125, 93.03353214263916, -158.15904395999354, 149.5055112605781, 95.85761770295625, 6efed91c-4134-4ae1-8dce-3164f4bc021e, 149.5055112605781, 9.939222585646698, 1, 1, 32,22, 1, 360, 360, 360
126, 66.63075470924377, -196.75032129844263, 149.5055112605781, 40.4522979848855, 6efed91c-4134-4ae1-8dce-3164f4bc021e, 149.5055112605781, 9.939222585646698, 1, 1, 32,22, 1, 360, 360, 360
