gen,gen_time,fitness_min,fitness_max,fitness_avg,champ_id,champ_mean,champ_std,champ_teams,champ_learners,champ_instructions,champ_act_instructions,champ_real_acts,pop_roots,pop_teams,pop_learners
45, 168.13637351989746, -118.0131971945312, 8.2724849878168, -10.228654493383777, 6a74c5cc-a412-4593-bc74-83ff0eee8aa5, 8.2724849878168, 0.16036631695588666, 1, 3, 134,46, 3, 266, 360, 758
46, 144.02643275260925, -127.17877093361248, 8.2724849878168, -27.969644854358528, 6a74c5cc-a412-4593-bc74-83ff0eee8aa5, 8.2724849878168, 0.16036631695588666, 1, 3, 134,46, 3, 250, 360, 850
47, 174.05056977272034, -123.71265002321157, 8.2724849878168, -7.771326599764838, 6a74c5cc-a412-4593-bc74-83ff0eee8aa5, 8.2724849878168, 0.16036631695588666, 1, 3, 134,46, 3, 256, 360, 780
48, 169.5066373348236, -160.20942647392354, 8.2724849878168, -8.991373985226277, 6a74c5cc-a412-4593-bc74-83ff0eee8aa5, 8.2724849878168, 0.16036631695588666, 1, 3, 134,46, 3, 263, 360, 751
49, 167.52729296684265, -123.36140589727566, 8.2724849878168, -9.408332379879896, 6a74c5cc-a412-4593-bc74-83ff0eee8aa5, 8.2724849878168, 0.16036631695588666, 1, 3, 134,46, 3, 257, 360, 755
50, 163.11447668075562, -115.3660617044718, 8.2724849878168, -9.704711848857903, 6a74c5cc-a412-4593-bc74-83ff0eee8aa5, 8.2724849878168, 0.16036631695588666, 1, 3, 134,46, 3, 258, 360, 768
51, 130.89054536819458, -121.16929154146314, 8.2724849878168, -25.719727016607465, 6a74c5cc-a412-4593-bc74-83ff0eee8aa5, 8.2724849878168, 0.16036631695588666, 1, 3, 134,46, 3, 247, 360, 863
52, 161.62786769866943, -119.31463713118085, 8.2724849878168, -7.058366380293382, 6a74c5cc-a412-4593-bc74-83ff0eee8aa5, 8.2724849878168, 0.16036631695588666, 1, 3, 134,46, 3, 260, 360, 752
53, 167.52586364746094, -121.4248776839431, 8.299722638830698, -8.882355068989147, d33373b5-3de9-4f6f-a769-72d1ec9dca32, 8.299722638830698, 0.16968109877899915, 2, 5, 242,60, 4, 265, 360, 786
54, 167.04601287841797, -116.50373766626521, 8.299722638830698, -10.555685598916973, d33373b5-3de9-4f6f-a769-72d1ec9dca32, 8.299722638830698, 0.16968109877899915, 2, 5, 242,60, 4, 258, 360, 785
55, 183.30024242401123, -121.3406078368786, 8.299722638830698, -8.0595438375423, d33373b5-3de9-4f6f-a769-72d1ec9dca32, 8.299722638830698, 0.16968109877899915, 2, 5, 242,60, 4, 264, 360, 768
56, 119.02935194969177, -122.10613766432361, 8.299722638830698, -31.23939378092968, d33373b5-3de9-4f6f-a769-72d1ec9dca32, 8.299722638830698, 0.16968109877899915, 2, 5, 242,60, 4, 243, 360, 883
57, 159.6615924835205, -116.70966834623582, 8.299722638830698, -6.067094250529968, d33373b5-3de9-4f6f-a769-72d1ec9dca32, 8.299722638830698, 0.16968109877899915, 2, 5, 242,60, 4, 266, 360, 777
58, 170.81270051002502, -117.65435647135071, 8.299722638830698, -8.814304240495836, d33373b5-3de9-4f6f-a769-72d1ec9dca32, 8.299722638830698, 0.16968109877899915, 2, 5, 242,60, 4, 269, 360, 762
59, 157.13048481941223, -116.80842723916267, 8.299722638830698, -11.64046481943204, d33373b5-3de9-4f6f-a769-72d1ec9dca32, 8.299722638830698, 0.16968109877899915, 2, 5, 242,60, 4, 272, 360, 775
